,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g,country_Australia,country_Austria,country_Bangladesh,country_Belgium,country_Bulgaria,country_Canada,country_Denmark,country_Egypt,country_Finland,country_France,country_Germany,country_Greece,country_Hungary,country_Iceland,country_Indonesia,country_Ireland,country_Italy,country_Luxembourg,country_Netherlands,country_Norway,country_Poland,country_Portugal,country_Switzerland,country_UK,country_USA,country_Venezuela,country_infrequent_sklearn
1578,-0.6215643731087684,-0.6432193058055292,-0.8489653397372411,-0.32973542884047335,-0.4034042857537125,-0.21723764444677093,-0.8692082973579828,-0.22641000865804958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,-0.6117566357751827,-0.6812088491748205,-0.7641161451611224,-0.2704333723637766,-0.4034042857537125,-0.22822844911822568,-0.6458600668701981,-0.21728331733638478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3170,-0.6460469374277317,0.9655936819963172,0.6438858482421403,-0.34118170356293953,-0.4034042857537125,0.403864939542326,2.5034199981268412,0.8925831919868633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3118,-0.6302687399923257,0.8631102626745082,0.6153491236089166,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.0241258077067097,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2068,-0.2801325171833159,1.0751449233403199,0.8512527139102334,1.3124886395069253,-0.4034042857537125,-0.27512254904976585,0.11590443084362567,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1284,0.809752294011396,0.28001494584352604,0.10929787344641438,-0.3197558878135996,0.4824787169821754,-0.1124586399122359,-0.01712429577919293,-0.12899778995148087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2451,-0.601948898441597,-0.3772925022204904,-0.41197296318714055,-0.10104001026496784,-0.4034042857537125,-0.27512254904976585,-0.5576410165834869,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
746,-0.647236125579429,-0.6812088491748205,-0.8822391606595801,-0.3393986155408468,-0.4034042857537125,-0.2714100994718522,-0.9900543932269221,-0.25129545366178885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,-0.47506129668833186,-0.09988048784938666,-0.22933792553450816,-0.3407215518153027,-0.4034042857537125,-0.27512254904976585,-0.0031212719241593945,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838,-0.459123723521255,-0.6812088491748205,1.5684757263585916,2.994918466804092,-0.4034042857537125,-0.27512254904976585,0.725035968537584,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.38066182485256944,-0.6812088491748205,-0.20270364921016593,0.7056635223108533,-0.4034042857537125,-0.27512254904976585,-0.03812883156174324,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2078,-0.6491486343594782,0.44610876336507854,0.1207125632997039,-0.34118170356293953,-0.4034042857537125,0.1962608513037368,1.3831780897241597,1.1177082445879278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2269,-0.6491486343594782,-0.5299574578998748,-0.7620234520213526,-0.20198579990279789,-0.4034042857537125,-0.27512254904976585,-0.637458252557178,-0.14785961868292138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1846,0.5890782040057176,0.1987349925882982,0.052224424179966755,-0.11657013174771091,1.287071100071809,-0.27512254904976585,-0.5821463083297956,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1952,-0.5445736350401206,-0.1405204644770006,-0.3434848240674034,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,0.6830268969724834,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2554,-0.24457946934906766,-0.2836438604264235,-0.529924758337799,-0.17178834146413077,-0.4034042857537125,-0.27512254904976585,-0.6794673241222786,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,-0.6384214216508688,-0.6812088491748205,-0.8598092950978662,-0.315039332400322,-0.40229577730399085,-0.26146952724678096,-0.9598778768193248,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3190,-0.2617430096828427,0.6404738689754059,0.6343736066977325,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,0.9140767905805366,-0.25129545366178885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,-0.1575358005134945,0.6440077799865028,0.44032387919181054,0.9184837055928881,-0.4034042857537125,-0.27512254904976585,0.05289082349597475,-0.25129545366178885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,-0.6487440651944677,-0.24123692829326115,-0.488070895542404,-0.34118170356293953,-0.4034042857537125,0.11566161704640218,-0.665464300267245,0.03284886948604121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2874,-0.6241389041588347,-0.1475882864991943,-0.368216652082864,-0.13210025323045402,-0.24174680350263805,-0.06605302018831595,-0.5835466107152989,-0.20012513765165502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1428,0.004291865490669724,0.14926023843294212,-0.09045919898615229,-0.3410091466575757,-0.4034042857537125,-0.27512254904976585,0.39596490794429606,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1613,0.2654228719973892,0.40723574224301307,0.05412687248884834,0.09308650826932063,1.222408107171379,-0.27512254904976585,-0.45961984959825225,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445,-0.6491486343594782,-0.24300388379880958,-0.46714396414470655,-0.34118170356293953,-0.4034042857537125,0.008195971369955946,-0.2131666297496623,0.898667652867973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2053,-0.395373430852948,0.12805677236636095,0.05793176910661152,-0.1620101168268481,-0.4034042857537125,-0.20771228039817685,0.1649150143362429,-0.245265752928609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,-0.5835593909411237,0.8065676864969584,0.5316413980181267,0.7631824907654573,2.4048171202078095,-0.27512254904976585,0.33995281252416193,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2116,1.69244865403411,0.35952794359320545,-0.037190646337467846,-0.340462716457257,-0.4034042857537125,-0.27512254904976585,-0.38610397435932625,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,-0.3965993980196462,-0.6812088491748205,1.7967695234243821,3.656386604032038,-0.4034042857537125,-0.27512254904976585,0.44497549143691334,-0.24673210800095646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,-0.6375019462758452,-0.6812088491748205,-0.82841889800132,-0.3345382627064328,-0.4034042857537125,-0.27512254904976585,-0.8335005865276474,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2731,-0.5551169526737252,-0.437368989409137,-0.6958182508722733,-0.09327494952359631,-0.4034042857537125,-0.24019621420492082,-0.8349008889131507,-0.2123549040226858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318,-0.6466721806827478,-0.6812088491748205,0.9977412336941156,2.224164289512399,-0.4034042857537125,-0.27512254904976585,1.1731327318986566,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,-0.6302687399923257,-0.5584054415392046,-0.7835211179117145,-0.20802529159053132,-0.4034042857537125,-0.27177645962756736,-0.7949922709263052,-0.23529332154446997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
929,-0.6329658677590618,-0.6812088491748205,-0.8227115530746753,-0.3219991275833291,-0.4034042857537125,-0.26918751452718026,-0.862206785430466,-0.2509973150786145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1859,-0.6491486343594782,1.174094431651032,0.9007163699411547,-0.34118170356293953,-0.4034042857537125,2.46036661362341,4.554862992889253,2.5475565516487433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2820,-0.41131100402002474,0.947924126940833,0.5677879158868769,-0.08781064752040893,5.222276096583678,-0.27512254904976585,-0.010122783851676163,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,-0.6491486343594782,-0.2712751718875845,-0.5546565863532595,-0.3410091466575757,-0.4034042857537125,1.9254807862792802,-0.3440949027942257,-0.1429920499780335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1259,-0.5828238106411049,-0.6644227718721104,-0.8706532504584912,-0.3357461610439795,-0.4034042857537125,-0.275005313799937,-0.9765414752068148,-0.25102773738302003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1387,1.5943712806982528,1.5451550878162026,1.3021329631151697,-0.08867343204722798,1.370209233800933,0.12054641912260429,1.2011387796087236,-0.14664272650669943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2603,-0.6491486343594782,2.7290152765336515,2.40555298226649,-0.34118170356293953,-0.4034042857537125,0.8068611108289993,5.0169627801053585,3.2411850920952663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2472,-0.2482573708491623,1.9868939642033103,2.0440878035789884,1.1399317341431134,5.591778913157563,-0.27512254904976585,0.38196188408926257,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1605,1.766006684036003,-0.06630833324396647,-0.3225578926697059,-0.3314322384098842,-0.4034042857537125,-0.25875846209448883,-0.7550836529394596,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,0.9446086823481996,0.05737855214442371,-0.1304106134726656,-0.34118170356293953,-0.4034042857537125,-0.2512358668971375,-0.5646425285110037,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,-0.36595021885219087,-0.5536346616742238,-0.7722966728893131,-0.3198421662662815,-0.3911183171026309,-0.26889442640260813,-0.916118427272345,-0.2493971018668826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,0.39660135883409803,-0.6812088491748205,0.6229589168444429,0.2225041872921797,0.7235793047966351,-0.27512254904976585,0.9490843502181203,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,-0.6491486343594782,-0.6812088491748205,0.41939694779411313,-0.34118170356293953,-0.4034042857537125,4.341015412961218,0.4729815391469804,7.232591430103329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,-0.6491486343594782,-0.6812088491748205,-0.4062656182604958,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,0.2279286216838938,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2102,-0.5623501589572447,-0.33841948109842485,-0.5394369998822068,0.07870676615566963,-0.3850215206291618,-0.2657925770842198,-0.6514612764122115,-0.2303040636219599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,-0.623893710725495,-0.6812088491748205,-0.8377408947148398,-0.3285850494713813,-0.4034042857537125,-0.27512254904976585,-0.8601063318522111,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909,-0.6477387721177753,-0.6812088491748205,-0.8647556607009583,-0.31558576260064075,-0.4034042857537125,-0.27512254904976585,-0.9439144296245866,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,-0.4321524458538944,-0.6812088491748205,-0.4766562056891145,-0.16114733230002903,-0.3536137812203816,-0.2250533277686943,0.21392559782886028,-0.2497682539806303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2746,-0.4554458220211604,-0.16702479706022705,-0.15323999317924467,-0.10449114837224409,-0.4034042857537125,-0.27512254904976585,-0.2411726774597292,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3290,0.12075874632699998,0.152794149444039,0.07695625219542739,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.05213185541677662,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-0.3598203830186998,-0.6812088491748205,0.5069095700026661,0.9357393961292694,-0.3978617435051042,-0.27512254904976585,1.509205304419461,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629,-0.648658247492799,-0.23770301728216428,-0.48236355061575925,-0.26266831162240506,-0.4034042857537125,-0.09145399098456687,-0.2621772132422795,-0.16915523176680586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475,-0.6491486343594782,0.2058028146104919,-0.023873508175296734,-0.34118170356293953,-0.4034042857537125,3.8525352053410082,-0.05213185541677662,0.11194686094046928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,-0.6491486343594782,-0.6812088491748205,-0.8185261667951358,-0.3140902694208211,-0.4034042857537125,-0.27512254904976585,-0.7445813850481845,-0.16732989350247293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,-0.0643622958444303,-0.6812088491748205,-0.17606937288582372,0.4238205768832937,-0.4034042857537125,-0.27512254904976585,-0.0241258077067097,-0.25129545366178885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,-0.6488911812544715,-0.01860053459415883,-0.21602078737233704,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,0.4099679317993296,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1356,-0.6333336579090713,-0.5154684227543777,-0.7184573857479643,-0.30638272764790414,-0.4034042857537125,-0.2152837236162901,-0.39730639344335306,-0.09188257857671074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
895,-0.15140596468000342,-0.6812088491748205,-0.4538268259825355,-0.25116451793148425,-0.4034042857537125,-0.27512254904976585,-0.15715453432952814,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,-0.6370115594091659,-0.6812088491748205,-0.8588580709434254,-0.3143203452946395,-0.40201865019156047,-0.2580990138142015,-0.9581274988374456,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2315,0.23845159433002847,0.6051347588644373,0.2576888415391782,0.13047383776481328,1.693524198303082,-0.27512254904976585,-0.15015302240201137,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1829,-0.5822108270577557,-0.3914281462648778,-0.6098275873108256,-0.2675574239410464,-0.3307046065928007,-0.20820076060579706,-0.42531244115342015,-0.15151029521158732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3029,-0.588218066174577,1.280111761983938,1.1499370984046426,-0.34118170356293953,-0.4034042857537125,0.9216539596197488,1.6422340310422798,0.7708939743646662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
966,-0.6134729898085601,-0.6812088491748205,-0.7570770864182604,-0.3055199431210851,-0.4034042857537125,-0.23799805327062987,-0.41621047564764835,-0.08032210290260203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451,-0.6491486343594782,1.1210857664845792,1.0738391660493791,-0.34118170356293953,-0.4034042857537125,2.6069106759094733,1.5162068163469782,2.4441207166698757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1701,-0.6138407799585696,-0.6552346032432586,-0.8639946813774056,-0.3136013581889569,-0.4034042857537125,-0.27442157995183086,-0.96617923755409,-0.24599588823434215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1725,-0.0643622958444303,0.03970899708893939,-0.17036202795917896,-0.16402328072275923,0.714341734382288,-0.27512254904976585,-0.05213185541677662,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1482,-0.08029986901150703,-0.5808457764596696,-0.7812381799410566,-0.31452166168423057,-0.4034042857537125,-0.2723870598870926,-0.9329220558983853,-0.24411578982207924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3096,-0.33039717101794264,2.145919959702669,1.7777450403355664,1.3958911437661012,4.649546730894158,-0.27512254904976585,0.03888779964094122,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2804,-0.5612467885072163,-0.2553725723376486,-0.46333906752694337,0.13622573461027368,-0.34548471925575613,-0.2593934863643951,-0.6458600668701981,-0.22002132473288422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589,-0.37085408751898374,-0.6812088491748205,-0.10948368207496816,-0.34118170356293953,-0.19001640918229426,1.0266772042580938,0.8930722547979861,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1.6066309523652351,-0.6812088491748205,-0.12280082023713927,-0.32685948041774315,0.014133896974776888,-0.27512254904976585,0.23493013361141057,-0.25120175296421976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
